category_id,year0_institutions,year1_institutions,year2_institutions,year3_institutions,year4_institutions,recent_institutions,core_institutions_1y,core_institutions_3y,core_institutions_5y,citation_cohort_percentile
C0042,36,44,50,35,42,36,36,119,179,0.28959926340084013
C0043,784,541,508,503,460,784,784,1350,1739,0.3793367253491659
C0044,686,595,476,428,388,686,686,1235,1527,0.506952717196257
C0045,914,896,913,823,845,914,914,1796,2342,0.45716361778377623
C0046,457,380,339,313,286,457,457,893,1169,0.4721484733167044
C0047,1112,1051,935,827,769,1112,1112,2030,2529,0.5561706327047904
C0048,891,603,543,522,531,891,891,1518,1926,0.348739227725157
C0049,75,125,110,96,74,75,75,285,412,0.4803252435710771
C0050,1194,1125,894,778,685,1194,1194,2075,2432,0.5572081241604477
C0051,26,21,22,16,29,26,26,69,112,0.14679233904583186
C0052,36,20,13,21,20,36,36,68,107,0.0825830216326175
C0053,7,3,4,18,24,7,7,14,56,0.10107031663616099
C0054,6,12,4,4,8,6,6,22,34,0.1643235280894136
C0055,667,582,569,538,571,667,667,1371,1804,0.3774080594175555
C0056,1158,933,812,665,599,1158,1158,2040,2473,0.4383206010896391
C0057,794,612,616,649,683,794,794,1457,2007,0.31384228475120535
C0058,1160,1132,909,781,738,1160,1160,2188,2696,0.4536008509671062
C0059,1186,876,870,691,702,1186,1186,2075,2568,0.5138325531966442
C0060,2301,2191,1917,1657,1473,2301,2301,3695,4225,0.6310308101905665
C0061,1164,1003,944,927,871,1164,1164,2197,2800,0.46702960846384195
C0062,740,597,476,480,493,740,740,1339,1757,0.40087894026344395
C0063,1586,1219,1165,1069,1056,1586,1586,2704,3362,0.45346669059872957
C0064,50,31,21,25,16,50,50,97,131,0.46801305242270247
C0065,360,311,219,226,238,360,360,711,974,0.2752774847808998
C0066,635,554,520,395,440,635,635,1330,1725,0.22616110241814386
C0067,2203,2040,1789,1622,1445,2203,2203,3462,4048,0.5929179610024368
C0068,697,570,516,551,466,697,697,1329,1751,0.5227801791519161
C0069,620,532,422,399,399,620,620,1187,1529,0.38393009504464126
C0070,1090,1168,973,809,676,1090,1090,2408,3025,0.3912373362449633
C0071,739,640,674,694,684,739,739,1449,1957,0.43310839242624577
C0072,1854,1516,1268,903,655,1854,1854,3267,3772,0.47096090978387634
C0073,1162,986,1028,850,824,1162,1162,2155,2666,0.47856082005479667
C0074,0,0,0,1,2,0,0,0,3,0.0
C0075,1019,848,838,794,648,1019,1019,1818,2214,0.5764585962804771
C0076,1414,1213,1139,1122,1012,1414,1414,2390,2956,0.550954191140693
C0077,37,27,21,23,15,37,37,82,114,0.22091411176464776
C0078,0,0,0,0,0,0,0,0,0,0.0
C0079,17,31,18,18,8,17,17,62,86,0.17973425417427394
C0080,1576,1486,1443,1197,1175,1576,1576,2937,3562,0.5703224975762305
C0081,6,6,3,10,5,6,6,15,28,0.07794066664623013
C0082,651,605,527,448,482,651,651,1435,1908,0.3144510986857119
C0083,594,495,498,480,512,594,594,1205,1680,0.3086803782046157
C0084,3,1,1,3,4,3,3,5,12,0.4892877256907686
C0085,855,658,604,520,519,855,855,1510,1852,0.5184673660970227
C0086,1300,1118,1002,906,856,1300,1300,2390,2995,0.38551330339857426
C0087,33,25,14,21,15,33,33,70,97,0.24485160224842883
C0088,1031,684,668,619,507,1031,1031,1866,2370,0.3534244914435336
C0089,688,598,539,578,613,688,688,1409,1956,0.24092188176633836
C0090,5,17,29,23,17,5,5,49,82,0.21859138773270906
C0091,594,408,354,323,326,594,594,982,1212,0.28128776439287234
C0092,11,4,10,4,9,11,11,24,37,0.14778433606581753
C0093,698,446,373,314,320,698,698,1159,1412,0.25492723673308954
C0094,846,621,658,578,608,846,846,1568,2020,0.41644450603097727
C0095,129,82,68,61,47,129,129,253,345,0.23752454034315484
C0096,14,14,8,9,11,14,14,36,53,0.07991747683903229
C0097,180,181,156,173,123,180,180,433,624,0.27396304514043057
C0098,1016,609,576,486,480,1016,1016,1648,2036,0.36647195905144364
C0099,16,4,6,9,12,16,16,26,46,0.20444029368477867
C0100,596,503,421,405,464,596,596,1085,1410,0.2571337070232244
C0101,283,308,387,261,332,283,283,850,1202,0.12852717831782154
C0102,1127,799,766,701,591,1127,1127,1945,2403,0.33969401492146606
C0103,847,708,686,750,744,847,847,1632,2164,0.4659456319973796
C0104,480,333,355,331,314,480,480,945,1287,0.2445248560002142
C0105,1120,936,961,907,856,1120,1120,2102,2680,0.41485337001860434
C0106,1388,1281,1099,836,752,1388,1388,2784,3384,0.3132612870248868
C0107,148,120,166,121,161,148,148,385,591,0.3725936931976982
C0108,10,4,11,15,17,10,10,25,56,0.25069612582873807
C0109,1070,1031,871,752,705,1070,1070,1842,2230,0.5941835251768108
