category_id,period,papers
C0594,2020Q1,6
C0674,2021Q2,14
C0081,2020Q4,2
C0232,2020Q4,101
C0094,2020Q4,107
C0575,2020Q1,22
C0456,2020Q3,5
C0261,2020Q1,9
C0552,2021Q2,48
C0611,2020Q2,7
C0551,2021Q2,20
C0417,2021Q3,91
C0589,2021Q1,8
C0466,2021Q1,3
C0062,2020Q2,111
C0036,2022Q3,2
C0081,2022Q3,2
C0261,2022Q3,2
C0721,2021Q2,3
C0557,2020Q2,146
C0020,2020Q3,141
C0248,2022Q3,2
C0032,2021Q3,9
C0547,2022Q3,2
C0373,2022Q3,3
C0681,2020Q3,8
C0050,2021Q1,249
C0502,2022Q3,2
C0463,2020Q3,88
C0555,2020Q3,30
C0489,2022Q4,3
C0646,2022Q4,3
C0544,2022Q4,6
C0677,2021Q3,17
C0704,2022Q2,3
C0511,2022Q1,1
C0108,2022Q4,3
C0121,2020Q4,210
C0514,2021Q1,17
C0187,2022Q1,5
C0521,2021Q3,26
C0397,2022Q3,1
C0301,2020Q4,66
C0470,2022Q1,5
C0244,2022Q3,1
C0044,2021Q1,101
C0442,2022Q2,1
C0733,2023Q2,1
C0544,2023Q2,1
C0081,2020Q1,11
C0539,2023Q2,12
C0489,2023Q2,10
C0740,2023Q2,4
C0519,2023Q2,5
C0438,2023Q2,11
C0079,2023Q2,5
C0646,2023Q2,1
C0281,2023Q2,2
C0017,2021Q3,81
C0612,2023Q2,3
C0374,2023Q2,1
C0748,2023Q3,1
C0669,2023Q3,1
C0738,2023Q3,1
C0422,2023Q3,2
C0425,2021Q3,23
C0067,2026Q2,582
C0589,2021Q3,5
C0532,2021Q1,37
C0643,2023Q3,1
C0615,2020Q4,19
C0028,2026Q2,258
C0579,2023Q3,2
C0267,2026Q2,280
C0265,2024Q2,35
C0118,2022Q3,1
C0675,2024Q1,119
C0252,2024Q3,131
C0630,2024Q1,47
C0600,2024Q1,27
C0121,2024Q2,212
C0126,2024Q2,328
C0182,2024Q1,85
C0551,2024Q1,31
C0460,2024Q2,137
C0083,2024Q3,128
C0004,2024Q3,137
C0354,2024Q3,184
C0246,2024Q1,72
C0164,2024Q1,116
C0250,2024Q2,159
C0744,2024Q2,128
C0247,2024Q2,167
C0552,2024Q1,109
C0146,2024Q2,300
C0297,2024Q2,195
C0083,2024Q1,207
C0484,2024Q3,136
C0064,2024Q1,12
C0609,2024Q1,16
C0278,2024Q3,355
C0578,2024Q1,24
C0499,2024Q1,11
C0403,2024Q1,62
C0295,2024Q2,90
C0540,2024Q1,28
C0539,2024Q1,28
C0194,2024Q4,326
C0733,2024Q3,3
C0054,2024Q1,7
C0543,2024Q1,26
C0231,2024Q1,2
C0168,2024Q2,50
C0260,2020Q1,11
C0725,2024Q1,34
C0309,2024Q1,24
C0741,2024Q1,18
C0109,2024Q3,217
C0233,2024Q2,226
C0459,2024Q2,142
C0275,2024Q3,180
C0136,2025Q2,147
C0393,2024Q2,189
C0178,2025Q2,182
C0483,2024Q2,217
C0293,2024Q2,227
C0304,2024Q4,362
C0271,2024Q2,151
C0286,2024Q2,283
C0630,2024Q3,39
C0369,2024Q3,416
C0210,2024Q3,117
C0009,2024Q3,528
C0010,2024Q2,98
C0160,2024Q1,41
C0293,2025Q1,501
C0264,2025Q2,326
C0566,2024Q1,20
C0490,2024Q4,24
C0176,2024Q2,273
C0449,2024Q1,9
C0082,2024Q2,122
C0385,2024Q4,115
C0276,2024Q2,386
C0143,2024Q3,251
C0681,2024Q1,9
C0431,2024Q2,193
C0041,2024Q1,3
C0315,2024Q2,200
C0089,2024Q2,115
C0333,2024Q4,60
C0445,2024Q3,98
C0096,2024Q1,8
C0715,2020Q4,15
C0077,2024Q1,8
C0239,2020Q1,135
C0240,2020Q1,115
C0569,2020Q1,53
C0341,2020Q1,323
C0387,2020Q1,237
C0206,2020Q2,160
C0693,2020Q1,19
C0345,2020Q1,128
C0395,2020Q1,182
C0571,2020Q1,7
C0097,2020Q4,30
C0744,2020Q1,113
C0256,2020Q3,136
C0219,2020Q1,186
C0333,2021Q3,79
C0715,2020Q1,18
C0498,2020Q1,28
C0614,2021Q1,12
C0598,2020Q1,21
C0487,2020Q1,42
C0542,2020Q1,23
C0742,2020Q1,32
C0549,2020Q1,11
C0665,2020Q1,16
C0684,2020Q1,22
C0745,2020Q1,14
C0158,2020Q2,211
C0625,2020Q1,5
C0243,2025Q1,285
C0548,2020Q1,18
C0623,2020Q1,7
C0049,2020Q1,14
C0101,2026Q2,100
C0373,2020Q1,4
C0606,2020Q1,17
C0433,2020Q1,16
C0045,2020Q2,172
C0068,2020Q2,113
C0002,2020Q2,93
C0058,2020Q2,181
C0285,2020Q2,143
C0476,2020Q2,167
C0608,2020Q2,11
C0662,2020Q2,8
C0636,2020Q2,11
C0263,2020Q2,213
C0520,2020Q2,13
C0264,2020Q2,99
C0371,2020Q2,87
C0178,2020Q2,107
C0255,2020Q2,161
C0593,2020Q2,28
C0728,2020Q2,50
C0529,2020Q2,5
C0266,2020Q2,124
C0420,2020Q2,97
C0513,2020Q2,5
C0517,2020Q2,9
C0454,2020Q2,79
C0447,2020Q1,10
C0367,2020Q2,126
C0671,2020Q2,55
C0429,2020Q2,137
C0173,2020Q2,8
C0676,2020Q2,39
C0694,2020Q2,10
C0602,2020Q2,39
C0635,2020Q2,3
C0634,2020Q2,41
C0379,2024Q2,76
C0738,2020Q2,3
C0516,2020Q2,37
C0287,2024Q2,76
C0197,2020Q2,68
C0629,2020Q2,11
C0737,2020Q2,11
C0545,2020Q2,15
C0531,2020Q2,4
C0502,2020Q1,9
C0335,2020Q2,4
C0583,2020Q2,18
C0713,2020Q2,5
C0500,2020Q2,6
C0153,2020Q4,63
C0621,2020Q2,1
C0637,2020Q2,4
C0720,2020Q1,17
C0325,2020Q1,7
C0741,2020Q3,6
C0212,2020Q4,144
C0747,2020Q2,11
C0711,2020Q2,6
C0039,2020Q2,5
C0515,2020Q2,25
C0564,2021Q2,45
C0392,2020Q2,12
C0087,2020Q2,2
C0244,2020Q1,1
C0273,2020Q2,6
C0294,2020Q2,13
C0642,2020Q2,7
C0667,2020Q3,31
C0149,2024Q2,99
C0364,2020Q3,88
C0011,2020Q3,97
C0414,2020Q3,134
C0103,2020Q3,160
C0674,2020Q3,11
C0278,2020Q3,191
C0080,2020Q3,191
C0164,2020Q3,74
C0493,2020Q3,193
C0155,2020Q3,305
C0109,2020Q3,132
C0727,2020Q3,103
C0436,2020Q3,107
C0578,2020Q3,12
C0394,2020Q3,89
C0253,2020Q3,117
C0356,2020Q3,8
C0630,2020Q3,56
C0566,2020Q3,16
C0169,2020Q3,69
C0527,2020Q3,28
C0576,2020Q3,9
C0085,2020Q3,87
C0609,2020Q3,5
C0272,2020Q3,70
C0540,2020Q3,10
C0585,2020Q3,5
C0281,2020Q3,2
C0729,2020Q3,8
C0449,2020Q3,4
C0591,2020Q3,3
C0672,2020Q3,18
C0740,2020Q3,5
C0675,2020Q3,23
C0646,2020Q3,5
C0107,2020Q1,29
C0432,2020Q2,14
C0299,2020Q3,15
C0725,2020Q3,8
C0648,2020Q1,4
C0124,2020Q3,14
C0686,2021Q1,23
C0438,2020Q3,9
C0020,2021Q2,138
C0696,2020Q1,10
C0654,2020Q1,1
C0030,2020Q3,11
C0544,2020Q3,2
C0077,2020Q3,8
C0008,2020Q3,6
C0499,2020Q3,8
C0710,2020Q3,4
C0240,2020Q4,63
C0013,2020Q4,45
C0543,2020Q3,6
C0093,2025Q1,217
C0519,2020Q3,7
C0341,2026Q1,312
C0187,2020Q3,2
C0080,2021Q2,211
C0321,2021Q3,18
C0467,2020Q1,2
C0168,2020Q4,65
C0470,2020Q3,2
C0698,2020Q3,3
C0107,2020Q4,16
C0460,2020Q4,112
C0022,2021Q1,13
C0577,2021Q1,14
C0042,2021Q1,10
C0685,2021Q1,7
C0521,2021Q1,45
C0222,2021Q1,247
C0346,2021Q1,134
C0345,2020Q4,76
C0644,2021Q1,21
C0117,2024Q4,172
C0584,2021Q1,72
C0626,2021Q1,12
C0581,2021Q1,35
C0558,2021Q1,10
C0533,2021Q1,61
C0604,2021Q1,21
C0664,2020Q2,5
C0616,2021Q1,72
C0297,2020Q4,89
C0553,2021Q1,37
C0413,2021Q1,2
C0560,2021Q1,41
C0632,2021Q1,16
C0750,2021Q1,17
C0606,2020Q4,16
C0592,2021Q1,77
C0574,2021Q1,8
C0647,2020Q4,16
C0575,2020Q4,18
C0518,2021Q1,31
C0409,2020Q4,125
C0146,2020Q4,135
C0314,2021Q1,8
C0670,2021Q1,25
C0190,2021Q1,3
C0697,2021Q1,31
C0673,2021Q1,2
C0714,2021Q1,95
C0726,2021Q1,13
C0541,2021Q1,8
C0157,2020Q4,8
C0433,2020Q4,13
C0586,2021Q1,33
C0336,2021Q1,25
C0182,2021Q2,37
C0404,2021Q2,2
C0194,2026Q3,197
C0718,2020Q4,15
C0265,2020Q4,25
C0684,2020Q4,13
C0322,2021Q1,18
C0524,2021Q1,7
C0032,2021Q1,23
C0534,2021Q1,19
C0065,2021Q2,42
C0387,2020Q4,124
C0423,2025Q2,324
C0526,2020Q4,13
C0251,2021Q3,130
C0296,2020Q4,58
C0284,2021Q1,7
C0385,2021Q3,127
C0310,2020Q4,80
C0483,2020Q4,136
C0607,2021Q1,7
C0722,2020Q3,2
C0324,2024Q4,128
C0700,2020Q4,61
C0131,2021Q1,3
C0572,2025Q2,47
C0480,2021Q1,3
C0130,2024Q2,147
C0493,2021Q2,176
C0683,2020Q4,3
C0411,2021Q1,7
C0741,2021Q2,10
C0174,2020Q4,28
C0554,2021Q1,11
C0569,2020Q4,50
C0064,2020Q3,2
C0682,2021Q1,4
C0302,2021Q2,144
C0416,2021Q2,124
C0630,2021Q2,42
C0536,2021Q2,3
C0667,2021Q2,31
C0407,2021Q3,102
C0132,2021Q2,208
C0299,2021Q2,12
C0051,2021Q2,5
C0358,2021Q3,214
C0585,2021Q2,1
C0169,2021Q2,105
C0644,2021Q3,22
C0077,2021Q2,7
C0576,2021Q2,12
C0446,2021Q2,133
C0727,2021Q2,90
C0624,2021Q2,9
C0438,2021Q2,3
C0675,2021Q2,19
C0578,2021Q2,9
C0253,2021Q2,124
C0092,2021Q1,4
C0609,2021Q2,11
C0487,2020Q4,60
C0309,2021Q2,11
C0030,2021Q2,5
C0226,2021Q3,279
C0246,2021Q2,20
C0625,2020Q4,10
C0044,2021Q3,68
C0681,2021Q2,7
C0064,2021Q2,3
C0600,2021Q2,5
C0370,2021Q2,13
C0481,2021Q3,128
C0672,2021Q2,37
C0524,2021Q3,11
C0555,2021Q2,28
C0499,2021Q2,8
C0645,2021Q2,11
C0329,2021Q2,5
C0124,2021Q2,15
C0633,2021Q3,47
C0489,2021Q2,6
C0381,2021Q3,20
C0725,2021Q2,16
C0646,2021Q2,10
C0697,2021Q3,12
C0353,2021Q1,11
C0259,2021Q3,202
C0018,2021Q3,47
C0740,2021Q2,3
C0729,2021Q2,3
C0008,2021Q2,4
C0679,2021Q3,5
C0570,2021Q3,22
C0512,2021Q3,5
C0581,2021Q3,15
C0227,2021Q3,76
C0509,2021Q3,28
C0550,2021Q3,20
C0123,2021Q3,113
C0532,2021Q3,19
C0506,2021Q3,37
C0332,2021Q3,43
C0616,2021Q3,57
C0679,2021Q1,4
C0682,2021Q3,3
C0561,2021Q1,9
C0518,2021Q3,13
C0430,2021Q3,56
C0591,2021Q2,3
C0687,2021Q3,25
C0560,2021Q3,32
C0565,2021Q3,8
C0042,2021Q3,10
C0632,2021Q3,15
C0750,2021Q3,20
C0670,2021Q3,16
C0490,2021Q3,31
C0553,2021Q3,27
C0351,2020Q4,5
C0663,2021Q3,7
C0673,2021Q3,3
C0607,2021Q3,8
C0538,2021Q3,9
C0554,2021Q3,7
C0538,2021Q1,14
C0488,2021Q3,4
C0726,2021Q3,8
C0541,2021Q3,7
C0586,2021Q3,11
C0736,2021Q3,14
C0614,2021Q3,4
C0022,2021Q3,8
C0561,2021Q3,6
C0685,2021Q3,10
C0282,2025Q3,189
C0604,2021Q3,22
C0006,2021Q2,3
C0314,2021Q3,3
C0353,2021Q3,10
C0322,2021Q4,8
C0666,2021Q3,6
C0726,2021Q4,9
C0554,2021Q4,9
C0697,2021Q4,17
C0670,2021Q4,22
C0653,2021Q4,9
C0716,2021Q4,7
C0212,2025Q1,199
C0688,2021Q4,12
C0314,2021Q4,5
C0131,2021Q4,3
C0560,2021Q4,27
C0644,2021Q4,18
C0518,2021Q4,18
C0632,2021Q4,8
C0650,2020Q1,5
C0267,2024Q2,150
C0510,2020Q4,83
C0540,2021Q2,11
C0574,2021Q4,4
C0724,2020Q4,5
C0274,2021Q4,2
C0032,2021Q4,9
C0666,2021Q4,3
C0666,2021Q1,6
C0456,2021Q2,4
C0685,2021Q4,5
C0626,2021Q4,11
C0709,2021Q4,2
C0719,2021Q3,7
C0116,2021Q4,1
C0411,2021Q4,2
C0207,2021Q3,4
C0496,2021Q1,1
C0480,2021Q4,1
C0456,2022Q1,1
C0489,2022Q1,5
C0118,2022Q2,1
C0617,2022Q2,1
C0037,2025Q2,461
C0297,2025Q1,434
C0058,2025Q4,317
C0189,2025Q1,496
C0269,2025Q2,118
C0127,2025Q2,200
C0367,2025Q2,172
C0326,2025Q2,150
C0073,2025Q2,204
C0289,2025Q2,153
C0115,2025Q2,161
C0072,2025Q2,314
C0410,2025Q2,140
C0218,2025Q2,283
C0457,2025Q2,85
C0330,2025Q2,333
C0468,2025Q2,416
C0059,2025Q2,170
C0122,2025Q1,758
C0343,2025Q2,282
C0426,2025Q2,222
C0348,2025Q2,160
C0220,2025Q2,58
C0680,2025Q1,88
C0429,2025Q2,158
C0399,2025Q2,213
C0247,2025Q1,250
C0418,2025Q2,59
C0602,2025Q2,80
C0402,2025Q2,196
C0166,2025Q1,289
C0216,2025Q2,89
C0027,2025Q2,83
C0432,2025Q2,3
C0350,2025Q2,209
C0520,2025Q2,21
C0743,2025Q2,41
C0206,2025Q2,257
C0340,2025Q2,161
C0184,2025Q1,1286
C0045,2025Q2,160
C0728,2025Q2,145
C0328,2024Q4,287
C0251,2024Q4,277
C0321,2024Q4,39
C0393,2025Q1,302
C0098,2025Q2,127
C0062,2025Q2,112
C0464,2026Q2,241
C0487,2025Q1,285
C0286,2025Q1,432
C0137,2025Q1,386
C0315,2025Q1,384
C0476,2025Q2,286
C0133,2025Q1,451
C0158,2025Q2,284
C0146,2025Q1,545
C0320,2025Q2,213
C0040,2025Q2,454
C0452,2025Q2,248
C0303,2025Q2,40
C0067,2025Q1,997
C0478,2025Q2,308
C0355,2025Q2,110
C0395,2025Q1,217
C0647,2025Q1,47
C0106,2025Q1,504
C0258,2025Q2,432
C0016,2025Q2,167
C0420,2025Q2,148
C0313,2025Q2,162
C0473,2025Q1,463
C0255,2025Q2,194
C0603,2025Q2,67
C0249,2025Q2,135
C0068,2025Q2,98
C0593,2025Q2,143
C0460,2025Q1,215
C0172,2025Q1,191
C0406,2025Q2,59
C0152,2025Q2,141
C0170,2025Q1,651
C0386,2025Q1,260
C0002,2025Q2,258
C0263,2025Q2,183
C0747,2025Q2,72
C0371,2025Q2,105
C0234,2025Q2,125
C0055,2025Q3,94
C0163,2026Q2,44
C0298,2025Q2,99
C0057,2025Q2,166
C0636,2025Q2,39
C0608,2025Q2,5
C0451,2025Q2,179
C0179,2025Q2,90
C0102,2025Q2,229
C0285,2025Q2,167
C0671,2025Q2,98
C0214,2025Q2,84
C0058,2025Q2,308
C0483,2025Q1,414
C0230,2025Q2,107
C0437,2025Q2,166
C0424,2025Q2,128
C0545,2025Q2,23
C0233,2025Q1,423
C0047,2025Q3,274
C0712,2025Q2,77
C0341,2025Q1,329
C0363,2025Q2,70
C0409,2025Q1,243
C0276,2025Q1,716
C0485,2025Q2,184
C0266,2025Q2,150
C0219,2025Q1,246
C0188,2024Q4,188
C0360,2025Q1,319
C0357,2025Q2,129
C0003,2025Q2,42
C0428,2025Q2,154
C0342,2025Q2,149
C0223,2025Q1,257
C0557,2025Q2,102
C0515,2025Q2,35
C0642,2025Q2,56
C0316,2025Q2,126
C0169,2025Q3,244
C0422,2025Q2,7
C0627,2025Q1,17
C0145,2024Q3,151
C0301,2025Q1,102
C0431,2025Q1,297
C0501,2025Q2,56
C0126,2025Q1,639
C0012,2025Q2,85
C0113,2024Q4,376
C0288,2025Q2,21
C0070,2024Q4,211
C0201,2025Q2,130
C0744,2025Q1,198
C0542,2025Q1,77
C0271,2025Q1,290
C0171,2025Q2,115
C0454,2025Q2,78
C0237,2024Q4,442
C0232,2025Q1,167
C0345,2025Q1,111
C0138,2025Q3,285
C0256,2025Q3,258
C0192,2025Q1,309
C0676,2025Q2,67
C0529,2025Q2,18
C0101,2026Q1,175
C0125,2025Q1,280
C0378,2025Q1,308
C0307,2025Q3,163
C0114,2025Q1,306
C0746,2025Q2,32
C0028,2025Q1,329
C0255,2025Q4,182
C0575,2025Q1,49
C0348,2025Q4,273
C0566,2025Q3,14
C0109,2025Q3,267
C0327,2025Q2,130
C0300,2025Q2,106
C0015,2025Q1,490
C0634,2025Q2,61
C0461,2025Q3,326
C0516,2025Q2,38
C0253,2025Q3,212
C0197,2025Q2,83
C0026,2025Q2,49
C0295,2025Q1,170
C0185,2025Q1,275
C0024,2025Q1,166
C0094,2025Q1,160
C0651,2025Q1,78
C0235,2025Q1,295
C0713,2025Q2,19
C0144,2025Q2,93
C0130,2025Q1,428
C0633,2024Q4,65
C0001,2025Q2,8
C0517,2025Q2,22
C0021,2025Q1,254
C0257,2025Q1,311
C0462,2025Q1,135
C0347,2025Q2,79
C0224,2025Q1,205
C0176,2025Q1,398
C0159,2025Q1,275
C0510,2025Q1,193
C0071,2025Q3,127
C0590,2025Q2,27
C0043,2025Q1,217
C0010,2025Q1,178
C0357,2025Q4,259
C0060,2025Q3,608
C0254,2025Q3,499
C0175,2025Q1,226
C0582,2025Q1,64
C0401,2024Q4,82
C0694,2025Q2,26
C0149,2025Q1,130
C0089,2025Q1,241
C0352,2024Q4,124
C0349,2024Q4,249
C0033,2024Q4,168
C0500,2025Q2,17
C0370,2025Q3,24
C0695,2025Q2,24
C0202,2025Q1,377
C0748,2025Q2,4
C0132,2025Q3,259
C0379,2025Q1,168
C0121,2025Q1,356
C0444,2025Q1,102
C0140,2025Q1,200
C0391,2024Q4,120
C0459,2025Q1,262
C0139,2024Q4,66
C0365,2025Q1,11
C0622,2025Q1,118
C0267,2025Q1,248
C0615,2025Q1,30
C0437,2025Q4,353
C0239,2025Q1,195
C0080,2025Q3,305
C0427,2025Q2,52
C0392,2025Q2,10
C0693,2025Q1,28
C0069,2025Q1,187
C0221,2025Q3,305
C0009,2025Q3,583
C0294,2025Q2,29
C0150,2025Q1,132
C0019,2025Q1,208
C0325,2025Q1,8
C0155,2025Q3,594
C0181,2025Q1,97
C0097,2025Q1,46
C0549,2025Q1,11
C0101,2025Q1,147
C0548,2025Q1,33
C0502,2025Q1,15
C0287,2025Q1,112
C0387,2025Q1,201
C0240,2025Q1,97
C0486,2024Q3,379
C0369,2025Q3,440
C0559,2025Q1,5
C0707,2025Q2,5
C0363,2025Q4,42
C0191,2025Q1,447
C0421,2025Q1,141
C0305,2025Q2,3
C0170,2026Q2,471
C0433,2025Q1,28
C0678,2025Q2,31
C0720,2025Q1,37
C0174,2025Q1,86
C0039,2025Q2,14
C0308,2025Q2,22
C0250,2025Q1,237
C0163,2024Q2,28
C0318,2025Q1,184
C0618,2025Q1,4
C0195,2024Q3,211
C0704,2025Q1,5
C0513,2025Q2,13
C0049,2025Q1,25
C0145,2025Q3,176
C0394,2025Q3,249
C0354,2025Q3,203
C0493,2025Q3,333
C0265,2025Q1,95
C0120,2025Q2,96
C0637,2025Q2,9
C0428,2025Q4,218
C0712,2025Q4,88
C0313,2025Q4,152
C0196,2025Q3,267
C0464,2025Q1,331
C0094,2026Q2,187
C0168,2025Q1,112
C0629,2025Q2,10
C0278,2025Q3,373
C0660,2025Q2,5
C0121,2026Q2,532
C0296,2025Q1,131
C0351,2025Q1,50
C0711,2025Q2,10
C0718,2025Q1,47
C0091,2025Q3,113
C0258,2025Q4,530
C0504,2025Q2,20
C0465,2025Q3,158
C0371,2025Q4,97
C0715,2025Q1,38
C0471,2025Q2,4
C0588,2025Q2,3
C0625,2025Q1,21
C0737,2025Q2,9
C0319,2025Q1,92
C0531,2025Q2,5
C0555,2025Q3,79
C0007,2025Q3,140
C0189,2026Q2,511
C0583,2025Q2,15
C0153,2025Q1,149
C0056,2025Q3,236
C0177,2025Q3,130
C0082,2025Q1,243
C0684,2025Q1,114
C0598,2025Q1,161
C0159,2024Q2,148
C0448,2024Q4,130
C0635,2025Q2,16
C0199,2025Q2,2
C0201,2025Q4,148
C0643,2025Q2,2
C0571,2025Q1,13
C0473,2026Q1,728
C0657,2025Q1,23
C0436,2025Q3,497
C0498,2025Q1,70
C0445,2025Q3,67
C0276,2026Q2,399
C0136,2025Q4,185
C0272,2024Q3,93
C0508,2025Q2,2
C0228,2024Q4,117
C0191,2026Q1,642
C0606,2025Q1,39
C0745,2025Q1,28
C0195,2025Q3,192
C0323,2024Q4,122
C0661,2025Q2,6
C0013,2025Q1,70
C0053,2025Q2,4
C0742,2025Q1,26
C0162,2025Q1,80
C0597,2025Q2,11
C0073,2025Q4,252
C0048,2025Q3,202
C0458,2025Q3,81
C0547,2025Q1,4
C0086,2025Q3,256
C0063,2025Q3,293
C0189,2026Q1,734
C0210,2025Q3,152
C0020,2025Q3,149
C0241,2025Q3,225
C0292,2025Q3,64
C0675,2025Q3,87
C0029,2025Q3,99
C0186,2025Q3,141
C0129,2025Q3,233
C0362,2025Q3,317
C0470,2025Q3,3
C0564,2025Q3,59
C0624,2025Q3,33
C0405,2025Q3,212
C0667,2025Q3,46
C0302,2025Q3,148
C0484,2025Q3,137
C0161,2025Q3,127
C0416,2025Q3,110
C0083,2025Q3,138
C0164,2025Q3,82
C0446,2025Q3,297
C0463,2025Q3,146
C0338,2025Q3,246
C0455,2025Q3,249
C0272,2025Q3,91
C0672,2025Q3,88
C0366,2025Q3,148
C0408,2025Q3,155
C0100,2025Q3,128
C0085,2025Q3,130
C0727,2025Q3,144
C0630,2025Q3,29
C0088,2025Q3,163
C0077,2025Q3,5
C0486,2025Q3,356
C0725,2025Q3,16
C0469,2025Q3,53
C0051,2025Q3,4
C0290,2025Q3,142
C0723,2024Q4,69
C0105,2025Q3,204
C0061,2025Q3,206
C0275,2025Q3,167
C0280,2025Q3,139
C0721,2025Q3,1
C0337,2025Q1,89
C0011,2025Q3,216
C0126,2026Q1,673
C0395,2026Q2,149
C0143,2025Q3,211
C0474,2025Q3,132
C0252,2025Q3,128
C0203,2025Q3,97
C0368,2025Q3,109
C0342,2025Q4,210
C0311,2025Q3,157
C0184,2026Q2,820
C0472,2025Q3,157
C0066,2025Q3,102
C0552,2025Q3,84
C0415,2025Q3,40
C0539,2025Q3,14
C0543,2025Q3,19
C0364,2025Q3,99
C0160,2025Q3,21
C0103,2025Q3,122
C0317,2026Q3,183
C0124,2025Q3,89
C0233,2026Q2,256
C0004,2025Q3,162
C0420,2025Q4,191
C0379,2026Q1,161
C0208,2025Q3,125
C0527,2025Q3,70
C0710,2025Q3,11
C0634,2025Q4,97
C0501,2025Q4,67
C0238,2025Q3,66
C0403,2025Q3,35
C0114,2026Q1,429
C0646,2025Q3,4
C0090,2025Q3,3
C0362,2024Q3,297
C0127,2025Q4,205
C0246,2025Q3,63
C0065,2025Q3,54
C0163,2025Q1,52
C0356,2025Q3,21
C0030,2025Q3,18
C0211,2025Q3,187
C0576,2025Q3,68
C0182,2025Q3,59
C0414,2025Q3,147
C0242,2025Q3,17
C0739,2025Q1,35
C0450,2026Q3,106
C0443,2024Q4,231
C0170,2026Q1,829
C0299,2025Q3,19
C0122,2026Q2,568
C0286,2026Q1,396
C0645,2025Q3,7
C0609,2025Q3,11
C0553,2024Q4,92
C0343,2025Q4,308
C0665,2025Q1,53
C0700,2025Q1,104
C0298,2025Q4,125
C0612,2025Q3,8
C0519,2025Q3,17
C0159,2026Q2,254
C0093,2026Q1,547
C0220,2025Q4,85
C0266,2025Q4,135
C0237,2026Q3,354
C0681,2025Q3,10
C0551,2025Q3,15
C0601,2025Q1,17
C0041,2025Q3,2
C0525,2025Q3,12
C0598,2026Q1,164
C0600,2025Q3,27
C0281,2025Q3,2
C0191,2026Q2,427
C0310,2026Q1,105
C0040,2025Q4,458
C0569,2025Q1,55
C0360,2026Q1,429
C0146,2026Q1,563
C0064,2025Q3,6
C0426,2025Q4,269
C0068,2025Q4,119
C0499,2025Q3,13
C0002,2025Q4,364
C0024,2026Q1,253
C0622,2026Q1,142
C0309,2025Q3,13
C0529,2025Q4,31
C0636,2025Q4,55
C0076,2026Q3,242
C0062,2025Q4,188
C0232,2026Q1,222
C0019,2026Q2,128
C0218,2025Q4,220
C0233,2026Q1,445
C0271,2026Q2,272
C0424,2025Q4,173
C0441,2025Q3,11
C0623,2025Q1,46
C0473,2026Q2,459
C0487,2026Q2,212
C0125,2026Q1,411
C0178,2025Q4,210
C0045,2025Q4,150
C0631,2025Q1,55
C0332,2026Q3,46
C0015,2026Q2,316
C0263,2025Q4,189
C0444,2026Q1,171
C0728,2025Q4,160
C0082,2026Q2,182
C0185,2026Q2,233
C0724,2026Q1,26
C0540,2025Q3,22
C0741,2025Q3,11
C0662,2025Q4,14
C0257,2026Q1,268
C0616,2026Q3,55
C0016,2025Q4,243
C0744,2026Q1,199
C0006,2025Q3,4
C0140,2026Q2,258
C0330,2025Q4,373
C0466,2024Q4,2
C0536,2025Q3,1
C0249,2025Q4,113
C0674,2025Q3,18
C0698,2025Q3,4
C0166,2024Q2,150
C0098,2025Q4,243
C0115,2025Q4,289
C0520,2025Q4,20
C0409,2026Q1,294
C0318,2026Q2,131
C0287,2026Q2,131
C0660,2025Q4,6
C0225,2026Q3,117
C0402,2025Q4,295
C0097,2026Q2,35
C0187,2025Q3,3
C0035,2025Q3,11
C0537,2024Q4,694
C0212,2026Q1,271
C0133,2024Q2,278
C0297,2026Q1,445
C0489,2025Q3,5
C0404,2025Q3,7
C0582,2026Q2,34
C0578,2025Q3,16
C0026,2025Q4,46
C0079,2025Q3,5
C0267,2026Q1,354
C0744,2026Q2,156
C0192,2026Q2,227
C0157,2025Q1,11
C0037,2025Q4,537
C0236,2026Q3,197
C0671,2025Q4,109
C0449,2025Q3,6
C0285,2025Q4,247
C0310,2025Q1,107
C0468,2025Q4,553
C0485,2025Q4,190
C0720,2026Q1,15
C0122,2026Q1,758
C0082,2026Q1,314
C0319,2026Q1,150
C0623,2026Q1,77
C0665,2026Q2,51
C0534,2026Q3,68
C0125,2026Q2,245
C0537,2026Q3,437
C0689,2024Q4,23
C0179,2025Q4,113
C0177,2024Q3,129
C0008,2025Q3,3
C0334,2024Q4,178
C0733,2025Q3,1
C0185,2024Q2,166
C0269,2025Q4,148
C0516,2025Q4,49
C0355,2025Q4,136
C0423,2025Q4,281
C0515,2025Q4,39
C0327,2025Q4,185
C0406,2025Q4,139
C0234,2025Q4,128
C0300,2025Q4,176
C0072,2025Q4,420
C0120,2025Q4,92
C0316,2025Q4,165
C0476,2025Q4,222
C0478,2025Q4,236
C0264,2025Q4,267
C0308,2025Q4,42
C0158,2025Q4,332
C0747,2025Q4,118
C0457,2025Q4,92
C0289,2025Q4,119
C0087,2025Q4,13
C0294,2025Q4,37
C0206,2025Q4,268
C0451,2025Q4,215
C0367,2025Q4,229
C0230,2025Q4,196
C0152,2025Q4,131
C0320,2025Q4,272
C0027,2025Q4,109
C0012,2025Q4,116
C0340,2025Q4,177
C0171,2025Q4,156
C0676,2025Q4,65
C0003,2025Q4,64
C0144,2025Q4,159
