category_id,year0_institutions,year1_institutions,year2_institutions,year3_institutions,year4_institutions,recent_institutions,core_institutions_1y,core_institutions_3y,core_institutions_5y,citation_cohort_percentile
C0074,0,0,0,0,0,0,0,0,0,0.0
C0075,1054,890,851,794,679,1054,1054,1870,2275,0.5487519392994891
C0076,0,0,0,0,0,0,0,0,0,0.0
C0077,0,0,0,0,0,0,0,0,0,0.0
C0078,0,0,0,0,0,0,0,0,0,0.0
C0079,23,29,24,31,11,23,23,72,112,0.16917342465333646
C0080,1634,1511,1500,1265,1251,1634,1634,3007,3683,0.54839139947271
C0081,6,12,7,9,7,6,6,25,39,0.07495426423334124
C0082,0,0,0,0,0,0,0,0,0,0.0
C0083,0,0,0,0,0,0,0,0,0,0.0
C0084,0,0,0,0,0,0,0,0,0,0.0
C0085,0,0,0,0,0,0,0,0,0,0.0
C0086,0,0,0,0,0,0,0,0,0,0.0
C0087,0,0,0,0,0,0,0,0,0,0.0
C0088,0,0,0,0,0,0,0,0,0,0.0
C0089,0,0,0,0,0,0,0,0,0,0.0
C0090,22,27,39,34,23,22,22,80,127,0.18976210123518225
C0091,723,486,425,419,391,723,723,1184,1472,0.25634656975515496
C0092,17,4,13,5,9,17,17,33,47,0.1443277150454472
C0093,0,0,0,0,0,0,0,0,0,0.0
C0094,1110,784,845,760,768,1110,1110,1951,2467,0.3927159831621901
C0095,0,0,0,0,0,0,0,0,0,0.0
C0096,0,0,0,0,0,0,0,0,0,0.0
C0097,0,0,0,0,0,0,0,0,0,0.0
C0098,0,0,0,0,0,0,0,0,0,0.0
C0099,26,8,20,12,14,26,26,54,75,0.20499038174892512
C0100,0,0,0,0,0,0,0,0,0,0.0
C0101,368,394,467,352,388,368,368,1050,1479,0.12305187746999431
C0102,0,0,0,0,0,0,0,0,0,0.0
C0103,996,805,810,830,857,996,996,1859,2428,0.44015141284220755
C0104,0,0,0,0,0,0,0,0,0,0.0
C0105,880,816,833,778,747,880,880,1823,2384,0.3815373395637135
C0106,0,0,0,0,0,0,0,0,0,0.0
C0107,0,0,0,0,0,0,0,0,0,0.0
C0108,0,0,0,0,0,0,0,0,0,0.0
C0109,0,0,0,0,0,0,0,0,0,0.0
C0110,0,0,0,0,0,0,0,0,0,0.0
C0111,0,0,0,0,0,0,0,0,0,0.0
C0112,0,0,0,0,0,0,0,0,0,0.0
C0113,0,0,0,0,0,0,0,0,0,0.0
C0114,0,0,0,0,0,0,0,0,0,0.0
C0115,0,0,0,0,0,0,0,0,0,0.0
C0116,0,0,0,0,0,0,0,0,0,0.0
C0117,0,0,0,0,0,0,0,0,0,0.0
C0118,0,0,0,0,0,0,0,0,0,0.0
C0119,9,3,4,5,2,9,9,16,23,0.0
C0120,0,0,0,0,0,0,0,0,0,0.0
