category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter,quality_multiyear_share_ratio,quality_share_growth_ratio,geometry_multiyear_share_ratio,geometry_share_growth_ratio,dedup_multiyear_share_ratio,dedup_share_growth_ratio,exclude_needs_review_multiyear_share_ratio,exclude_needs_review_share_growth_ratio,supported_only_multiyear_share_ratio,supported_only_share_growth_ratio,papers_2025_jan_aug,share_2025_jan_aug,papers_2026_jan_aug,share_2026_jan_aug,share_ratio_2026_ytd,robust_min_ratio,emerging_robust,core_review_pass,emerging_review_pass,paper_review_reason,paper_review_decision,final_core,final_emerging,core_review_basis,review_status,patents_2026,patents_jan_may,active_patent_months,known_applicant_names,applicant_metadata_fraction,country_count,patent_review_decision,patent_review_reason,patent_review_pass,reviewed_policy_documents,reviewed_policy_points,policy_review_status,patent_literature_relative_share,jan_may_patent_relative_share,cross_label_papers_ytd,cross_label_patents_ytd,cross_label_relative_share,cross_label_jan_may_relative_share,potential_evidence_score,potential_numeric_gate,potential_priority,potential_review_category,potential_reason,potential_unit_ids,potential_selected_unit_ids,potential_evidence_tier,unified_patents,unified_papers,unified_applicants,unified_policy_groups,unified_relative_share,unified_matched_may_relative_share,recent_records,institution_metadata_fraction,title_only_fraction,jan1_fraction,needs_review_fraction,supported_fraction
C0019,太阳能采集光学与空间应用,太阳能,混杂待重分,质量限制观察,False,False,607,418193,0.0014513770761262,504,337646,0.0014925108203336,469,294889,0.0015901024168202,324,259776,0.0012473524991255,392,242709,0.0016146681805466,607,504,0.9724399021789124,3,1297,432.3333333333333,0.0014433219120931,1.0055809892204992,0.8988701787848822,-0.0456428069167205,1,4,3,1580,0.0015113301044266,12,3,1.0,676,1512,585.6666666666666,1.1539772727272728,0.3208115919831371,0.0014534786027785,0.9985541399451342,0.9068280237540156,0.5114345848137939,0.9963011392476504,61.44067796610169,42.6386748844376,False,False,近期份额下降,2026Q2,1.0086270943821154,1.1200502403190635,0.9719261707198914,0.9524118610792152,0.9617300526570208,0.9235406018934156,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,365,0.0014719918808874,495,0.0015724867187549,1.0682713262024963,0.9235406018934156,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,26,26,4,24,0.9615384615384616,8,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0601637538418403,0.062112452859462,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,607.0,0.6490939044481054,0.6326194398682042,0.1911037891268533,1.0,0.0
C0020,纳米复合材料与多类器件,能源材料与电化学基础,混杂待重分,质量限制观察,False,False,645,418193,0.0015421628026987,678,337646,0.0020072717375547,685,294889,0.0023216511325457,662,259776,0.0025465979373517,653,242709,0.0026883710980566,645,678,0.7682880069727719,3,2025,675.0,0.0022918402691507,0.6728927942566271,0.5736420852811276,-0.2045463895577493,1,4,3,2008,0.0019570285575997,12,3,1.0,1055,2293,1065.0,0.9906191369606004,0.5509041803885258,0.0022689949209464,0.6796678073018584,0.6220468244986971,1.0,1.0,78.06625577812018,13.255007704160246,False,False,近期份额下降,2026Q2,0.7060770115100901,0.7726035719158396,0.6690158703873963,0.7847852248057818,0.6827009525097384,0.7775854500231648,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,482,0.0019431903762741,428,0.0013598598566831,0.6998078383295248,0.6690158703873963,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,207,201,7,183,0.9903381642512076,11,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.5447534449652031,0.5461358542489585,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,645.0,0.8806201550387597,0.4108527131782946,0.1193798449612403,1.0,0.0
C0021,金属离子吸附与材料化学,碳与环境,混杂待重分,质量限制观察,False,False,803,418193,0.0019196402973949,821,337646,0.0024303223764204,689,294889,0.0023351983309851,598,259776,0.0023005869668,577,242709,0.0023757219726514,803,821,0.789870642685004,3,2108,702.6666666666666,0.0023553692247352,0.8150061048754428,0.789870642685004,-0.0979795012278081,1,4,3,2313,0.0022283870016001,12,3,1.0,1192,2385,1013.3333333333334,1.1761419651659546,0.4030120611450306,0.0023619727429353,0.8127275402040731,0.7492980413862812,0.99999973153915,1.0,73.7904468412943,24.00231124807396,False,False,近期份额下降,2026Q2,0.8279535307047233,0.8273316771813003,0.8186480383209895,0.8285661851575133,0.8121884061827362,0.7777824843587617,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,578,0.0023298147827452,500,0.0015883543950289,0.6817513592893335,0.6817513592893335,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,25,25,4,21,0.96,7,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0573150676289833,0.0591714979354621,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,803.0,0.887920298879203,0.2453300124533001,0.0834371108343711,1.0,0.0
C0022,钠离子电池材料与电解液,电化学储能,宽泛待细分,能源电力直接相关,True,True,24,418193,5.853290265858833e-05,32,337646,9.614787246946196e-05,31,294889,0.0001066841877099,64,259776,0.0002479329312591,33,242709,0.0001378124434351,24,32,0.6087800089094981,3,127,42.333333333333336,0.0001502549971461,0.3895571113793672,0.2360836148765025,-0.3001419593403671,1,0,3,87,8.712165427934397e-05,0,0,0.0,56,183,80.33333333333333,0.7008196721311476,0.3827321471306462,0.0001428273771516,0.4098157077857614,0.2659619669256897,0.9999879257729636,1.0,24.10631741140216,6.375192604006164,False,False,近期份额下降,2026Q2,0.436953939951794,0.679084769035205,0.4761316770731398,1.0508151961206011,0.3684030413246129,0.6087885050549912,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,19,7.853308256444747e-05,15,4.918979644944876e-05,0.6263576424506397,0.3684030413246129,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,1897,1840,8,818,0.9615181866104376,23,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,137.71549167213405,137.9051829122938,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,24.0,0.7083333333333334,0.0416666666666666,0.0,1.0,0.0
C0023,功率半导体器件与电路结构,电力电子与电机,宽泛待细分,能源电力直接相关,True,True,1,418193,3.5836471015462244e-06,2,337646,7.395990189958612e-06,5,294889,1.8627397854123767e-05,8,259776,3.267333202640005e-05,1,242709,6.170706422471244e-06,1,2,0.4845391907647025,3,15,5.0,1.956557335682748e-05,0.1831608527994247,0.1096811031899237,-0.8241262372650437,0,0,3,8,9.869011715209537e-06,0,0,0.0,2,5,1.6666666666666667,1.1249999999999998,0.0743002042343814,1.7363328202749903e-05,0.2063917159026382,0.0386209564046482,0.9861688245528952,1.0,4.591679506933745,3.8443759630200303,False,False,近期份额下降,2026Q2,0.1912548266123358,0.4594658650067983,0.0959896543288653,0.2702096218595831,0.1949322600432932,0.5078187042166025,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,2,1.0068343918518909e-05,1,4.760302882204719e-06,0.4727989946240313,0.0959896543288653,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,2721,2634,8,1383,0.960308710033076,22,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,2041.031889004321,2039.7803741475284,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0
C0024,海洋资源开发与海上工程,风能与水能海洋能源,宽泛待细分,能源电力直接相关,True,True,745,418193,0.0017810726094684,414,337646,0.0012262551734951,323,294889,0.0010956296737834,260,259776,0.0010013415285737,233,242709,0.0009605732997646,745,414,1.452448599578149,3,997,332.3333333333333,0.0011077421252841,1.6078404610744923,1.452448599578149,0.2429432649320051,3,4,3,1482,0.0013676524855823,12,3,1.0,777,1603,508.0,1.5284872298624754,0.2011227131470632,0.0011174141859511,1.5939233919358131,1.4496289624945933,1.1568370001934294e-22,2.7987991940163614e-21,58.35130970724192,86.79121725731895,True,True,多年背景上持续抬升,2026Q2,1.870067098878965,1.7126850159308835,1.747676506426859,1.5302544906348412,1.4523011792650984,1.3152819854554234,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,321,0.0012947890279215,656,0.0020834258947782,1.6090852253534296,1.3152819854554234,True,False,False,海上风电与泛基础设施概念、页岩压裂混合，且中心重复。,观察或降级,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,2,2,2,2,1.0,2,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0042838868253074,0.004422641565745,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,745.0,0.5865771812080537,0.3073825503355705,0.1570469798657718,1.0,0.0
C0025,通用防护支撑与安装结构混杂簇024,制造与通用装置,混杂待重分,质量限制观察,False,False,6,418193,1.5529137440033638e-05,3,337646,1.0354386265942056e-05,1,294889,5.080199414761028e-06,7,259776,2.882941061152946e-05,3,242709,1.4398314985766236e-05,6,3,1.4997641618907458,3,11,3.6666666666666665,1.475466543074418e-05,1.0524899743016671,0.5386560845549587,0.5586837891968006,1,0,3,10,1.0321241040245575e-05,0,0,0.0,6,11,3.0,1.75,0.1421115211945264,1.288246931171767e-05,1.2054472682429451,0.46072513538582,0.3823691344368574,0.8314179522702063,6.171032357473036,72.67719568567026,False,False,历史峰值以下的恢复或波动,2026Q2,0.525458163602983,0.7657764416779971,1.2681486373247908,1.0422371128869636,1.1189022970668754,1.571819798765674,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,2,1.0068343918518909e-05,9,3.014858492062988e-05,2.9943936326188645,0.525458163602983,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,2134,2064,8,1783,0.9882849109653232,20,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,252.75820612160803,252.38744488183556,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,6.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0
C0026,硫化镉等硫族薄膜制备,太阳能,方向候选,能源电力直接相关,True,True,249,418193,0.0005960799678905,246,337646,0.0007292446327299,253,294889,0.0008585537010946,250,259776,0.000962902314425,260,242709,0.0010716460153691,249,246,0.8173936990925847,3,749,249.66666666666663,0.0008502335494165,0.7010779194723304,0.5562284180986551,-0.1824371991197457,0,4,3,748,0.000727959433905,12,3,1.0,428,1026,431.3333333333333,0.9922898997686972,0.306944896801863,0.0008396009347071,0.7099562938176365,0.6151990004238632,0.9999988175746224,1.0,52.27272727272727,14.260400616332822,False,False,近期份额下降,2026Q2,0.6650318893533194,0.7586028918730511,0.6960717276534077,0.770399145202633,0.7136431403787847,0.8185578702464741,0.7074441240421867,0.8268873421585723,0.7381725333182875,0.8819710612701498,169,0.0006826337176755,190,0.0006045584660399,0.8856264353576988,0.6650318893533194,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,14,14,5,12,1.0,6,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0856260150379166,0.0883994345925855,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,249.0,0.8634538152610441,0.0522088353413654,0.108433734939759,0.0401606425702811,0.0
C0027,变压器与高压开关设备,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,473,418193,0.0011312379350547,426,337646,0.0012617559264069,372,294889,0.0012615828546656,398,259776,0.0015318026838259,369,242709,0.0015200506820687,473,426,0.8965584479370327,3,1196,398.6666666666667,0.0013517138216328,0.8368915941750498,0.7385010791528993,-0.0545273077966541,1,4,3,1271,0.0012181922387091,12,3,1.0,488,1055,441.3333333333333,1.105501130369254,0.2364741327841239,0.00134033691578,0.8439952087691533,0.7587960366545555,0.9991299276696968,1.0,55.42372881355932,31.20570107858244,True,False,近期份额下降,2026Q2,0.763304628163148,0.8193924482490593,0.8383609942172293,0.8910633576671836,0.8454856347769029,0.9009686687713914,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,301,0.0012142422765733,330,0.0010488534017124,0.8637925247277078,0.763304628163148,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,10,10,4,10,1.0,6,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0357396706306208,0.0368972756103749,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,473.0,0.7505285412262156,0.1289640591966173,0.1797040169133192,1.0,0.0
C0028,电动汽车充电设施及并网,交通与充电,宽泛待细分,能源电力直接相关,True,True,1221,418193,0.0029182832896924,927,337646,0.0027439123604746,759,294889,0.002572274303674,564,259776,0.0021698936386944,455,242709,0.0018738378502904,1221,927,1.0635482866470514,3,2250,750.0,0.0024953601009476,1.1694838306439848,1.0635482866470514,0.0631025391310702,4,4,3,2907,0.002744823317947,12,3,1.0,1157,2187,890.6666666666666,1.2986915887850468,0.387508824004066,0.002521043233567,1.1575697119495298,1.0796819925169538,1.7836546733452694e-05,0.0001153225004318,77.79661016949153,66.67950693374422,True,False,平稳或增长证据不足,2026Q2,1.130356978107294,1.0484186091990584,1.1419303593590586,1.0157978152490394,1.1268486251893444,1.0238508732532166,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,724,0.0029178060675867,911,0.002892677384753,0.9913878159645836,0.9913878159645836,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,47,44,7,43,1.0,9,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0586232170219114,0.0566995749257567,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1221.0,0.714987714987715,0.1539721539721539,0.1482391482391482,1.0,0.0
C0029,聚变等离子体诊断,核能与等离子体,方向候选,能源电力直接相关,True,True,555,418193,0.0013271439766059,561,337646,0.0016611393966647,450,294889,0.0015257532242332,441,259776,0.0016970913046653,375,242709,0.0015447335077586,555,561,0.7989359467788432,3,1452,484.0,0.0016279946418544,0.8152016858570337,0.7820109459977689,-0.0697294791842675,0,4,3,1566,0.0015046788658346,12,3,1.0,747,1427,627.0,1.1910828025477709,0.2719358613412664,0.001627111884806,0.8156439572464445,0.7396674414452233,0.99997890296894,1.0,59.37596302003082,23.135593220338983,False,False,近期份额下降,2026Q2,0.7846719692262432,0.7362232078334433,0.8038254556284521,0.7785247520904821,0.7933628035638159,0.7836127363490667,0.845109956164611,0.8316281663556614,0.7381725333182875,0.8819710612701498,344,0.0013874177919719,400,0.0012710008695486,0.9160909402366936,0.7362232078334433,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,38,37,6,34,0.9736842105263158,9,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.108141134063772,0.1087439770753425,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,555.0,0.8036036036036036,0.1891891891891892,0.1063063063063063,0.0864864864864864,0.0
